217;4959.600000;4804.924333;5196.864168
218;4935.300000;4804.924333;5196.864168
219;4956.200000;4804.924333;5196.864168
220;4968.700000;4804.924333;5196.864168
221;4968.200000;4804.924333;5196.864168
222;4967.900000;4804.924333;5196.864168
223;5154.300000;4804.924333;5196.864168
224;5102.600000;4804.924333;5196.864168
225;4987.100000;4804.924333;5196.864168
226;5054.400000;4804.924333;5196.864168
227;4933.100000;4804.924333;5196.864168
228;4961.400000;4804.924333;5196.864168
229;4909.800000;4804.924333;5196.864168
230;4959.200000;4804.924333;5196.864168
231;5134.500000;4804.924333;5196.864168
232;5030.100000;4804.924333;5196.864168
233;5091.000000;4804.924333;5196.864168
234;5036.400000;4804.924333;5196.864168
235;5030.600000;4804.924333;5196.864168
236;4801.900000;4804.924333;5196.864168
237;4893.500000;4804.924333;5196.864168
238;4999.000000;4804.924333;5196.864168
239;5016.200000;4804.924333;5196.864168
240;4962.400000;4804.924333;5196.864168
241;5153.500000;4804.924333;5196.864168
242;5211.300000;4804.924333;5196.864168
243;4989.700000;4804.924333;5196.864168
244;4912.000000;4804.924333;5196.864168
245;5004.900000;4804.924333;5196.864168
246;5066.300000;4804.924333;5196.864168
247;4976.900000;4804.924333;5196.864168
248;5037.100000;4804.924333;5196.864168
249;5070.700000;4804.924333;5196.864168
250;5094.000000;4804.924333;5196.864168
251;5020.500000;4804.924333;5196.864168
252;5018.000000;4804.924333;5196.864168
253;5078.400000;4804.924333;5196.864168
254;5095.200000;4804.924333;5196.864168
255;4902.400000;4804.924333;5196.864168
